post_id,page_id,page_name,page_category,message,story,type,permalink,created_time_gmt,created_time_taipei,link_url,link_name,link_description,like_count,haha_count,love_count,angry_count,sad_count,wow_count,comment_count,share_count
1503029943345019_2286099615038044,1503029943345019,洪宗熠-熠起更好,Politician,"#暑假旅遊趴趴走 您還沒有駕照?
#宗熠辦機車下鄉考照 今在竹塘報到!!

最受鄉親喜愛的「機車下鄉考照」又來囉!!
暑假就要開始了，許多年輕人都趁著學期結束，規劃外出旅遊的活動，唯一遺憾的就是少了一張機車駕照。宗熠要再向所有鄉親報個好消息，從今年初起，宗熠服務團隊每個月都規畫舉辦一場「機車下鄉考照」活動，今天(6/25)特別來到竹塘鄉的慈航宮辦理，看到台下黑壓壓一片年輕稚嫩的臉龐，聆聽講習、等待路考，許多為人父母的鄉親見到也因此安心許多，宗熠也覺得十分欣慰。
因為彰化監理站位於花壇，路途遙遠，宗熠為服務鄉親，近年來除了借用大城國中、溪州鄉公所、溪湖鎮西環路第二停車場現有場地，另外更協助在二林鎮正心路旁停車場、竹塘慈航宮、芳苑普天宮、王功福海宮、埔心武聖宮以及埤頭合興宮等地劃設機車路考場地，幫助鄉親練習熟悉路考。
宗熠規劃多場機車下鄉路考服務，期盼有更多鄉親長輩、新移民、青年學子可以順利考取駕照，快快樂樂騎車、平平安安回家。

下場考照預告:
8/6(二)  地點：北斗國中；報名時間：7/1(一)-7/19(五)
8/13(二) 地點：溪湖國小/溪湖第二停車場；報名時間：7/8(一)至7/26(五)
9/5(四)  地點：二林文教園區；報名時間：未定",,photo,https://www.facebook.com/1503029943345019/posts/2286099615038044/,2019-06-25T08:43:16+0000,2019-06-25T16:43:16,https://www.facebook.com/Hungchunyifans/photos/a.1509273802720633/2286099125038093/?type=3,Photos from 洪宗熠-熠起更好's post,,191,0,0,0,0,0,4,7
1503029943345019_2285140405133965,1503029943345019,洪宗熠-熠起更好,Politician,"#溪湖國小創校百餘年
#宗熠爭取體育署補助重鋪PU跑道

創立於1902年的溪湖國小，前身是日治時期的溪湖公學校，1940年成立國民學校至今，扮演地方基礎教育的重要力量，現今全校師生逾700名，但PU跑道十年前修建至今，鋪面已斑剝不堪，校方亟待政府補助重修跑道。宗熠今(6/24)邀集教育部體育署官員前往會勘，了解學校體育設施現況，體育署則允諾工程經費上予以支持，並期待校方對體育場設施進一步整體規劃，提報體育署審查核可。宗熠期盼未來溪湖國小的小朋友以及鄰近的居民，都能在一個嶄新、安全的跑道上運動，保有歡樂的童年與健康的身心。

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 溪湖國小.,photo,https://www.facebook.com/1503029943345019/posts/2285140405133965/,2019-06-24T03:13:57+0000,2019-06-24T11:13:57,https://www.facebook.com/Hungchunyifans/photos/a.1509273802720633/2285139948467344/?type=3,Photos from 洪宗熠-熠起更好's post,,240,0,0,0,0,0,5,4
1503029943345019_2284591428522196,1503029943345019,洪宗熠-熠起更好,Politician,"#彰化縣親師成長協會今成立
#真心拚教育寶貝咱ㄟ下一代!!

「十年樹木、百年樹人」!
下一代是我們的希望，教育是為人父母、師長最關心的話題，今(6/23)彰化縣親師成長協會成立，宗熠到場關心加油打氣，盼藉由「親師攜手、愛不放手」，讓父母與師長的關念轉變與成長，讓孩子們有更好的成長環境，帶領台灣越來越進步……

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",,photo,https://www.facebook.com/1503029943345019/posts/2284591428522196/,2019-06-23T10:01:03+0000,2019-06-23T18:01:03,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2284591395188866/?type=3,,,98,0,0,0,0,0,0,1
1503029943345019_2283559431958729,1503029943345019,洪宗熠-熠起更好,Politician,"#擔心暑假到了小孩無處可去嗎?
#古蹟歷史建築 宗熠報乎恁知!!

🏖每年到了暑假，就是父母的頭痛時刻，不想讓孩子無所事事，還想要讓小孩透過旅遊增長知識?

👨‍🏫宗熠推薦您走訪彰化西南角24處古蹟與歷史建築，除了見證先民開拓的事蹟，更進一步認識咱自己ㄟ鄉土，歡迎大家作伙穿越時光，尋訪台灣的歷史風華❤

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",,photo,https://www.facebook.com/1503029943345019/posts/2283559431958729/,2019-06-22T01:36:05+0000,2019-06-22T09:36:05,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2283559398625399/?type=3,,,195,0,0,0,0,0,4,43
1503029943345019_2282204305427575,1503029943345019,洪宗熠-熠起更好,Politician,"#溪湖城鎮之星公園開工動土
#建設有前瞻 地方大發展

📢今年是交通部觀光局設定的「小鎮旅遊年」🏡,以溪湖糖廠聞名的溪湖鎮，今(6/20)舉辦，「溪湖城鎮之星公園」開工動土典禮，宗熠與縣長王惠美、溪湖鎮長黃瑞珠等人共同出席 ，除感謝前縣長魏明谷、前鎮長楊福建過去積極爭取地方建設經費，促成溪湖「城鎮」之星計畫，未來也將繼續與彰化縣立委、王惠美縣長合作爭取建設經費，嘉惠所有地方鄉親。💪🏾💪🏾

🏛溪湖城鎮之星計畫共分两期，第一期包含部分糖廠遷移、現有公園整建共新台幣1億0560萬；第二期主要在新建總經費8055萬元溪湖鎮中央公園。宗熠期盼透過「前瞻建設－城鎮之星」的改造，讓溪湖成為綠蔭被覆、帶動觀光的特色小鎮。❤

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",,photo,https://www.facebook.com/1503029943345019/posts/2282204305427575/,2019-06-20T04:43:44+0000,2019-06-20T12:43:44,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2282203242094348/?type=3,Photos from 洪宗熠-熠起更好's post,,230,0,0,0,0,0,6,6
1503029943345019_2281623135485692,1503029943345019,洪宗熠-熠起更好,Politician,"#彰化縣財政困難 一起爭取提高統籌分配稅款
#爭取財稅正義 促請修正「財政收支劃分法」

彰化縣總人口數超過127萬人，在六都升格後，成為全台第一大縣，但長年以來彰化縣人均統籌分配稅款卻在22縣市中敬陪末座，面對現行中央財政收支劃分法存在的不合理性，今(6/19)宗熠與彰化縣長王惠美、立委陳素月、黃秀芳、柯呈枋、羅明才、賴士葆、林德福等一行人，不分黨派為彰化縣發聲，共同前往財政部向蘇建榮部長陳情。盼能藉由「財政收支劃分法」的修訂，讓各縣市建設與民眾福祉能獲得相同的對待，修正目前財政收支劃分之不合理計算公式，提高各縣市人口權重，盼能增加各縣市政府推展各項建設、社會福利的預算經費，讓彰化重大建設施政得以繼續推動，政府預算分配更能減少「城鄉差距」、更進一步，反映出「社會正義」。對此，財政部表示將蒐集今日出席委員意見，再邀集地方財政首長進行研商。

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",,photo,https://www.facebook.com/1503029943345019/posts/2281623135485692/,2019-06-19T09:59:57+0000,2019-06-19T17:59:57,https://www.facebook.com/Hungchunyifans/photos/a.1509273802720633/2281622098819129/?type=3,Photos from 洪宗熠-熠起更好's post,,148,0,0,0,0,0,3,6
1503029943345019_2280801085567897,1503029943345019,洪宗熠-熠起更好,Politician,"#唱歌是人民基本休閒權...
#宗熠挺修法 讓鄉親安心唱歌!!

近來頻接獲鄉親反映，許多社區協會、活動中心收到業者存證信函，要求給付「公播費」或是「新歌版權費」，地方上人心惶惶。宗熠積極向中央反應，最終由民進黨立院黨團提出「著作權法」修正條文草案，除增訂電腦伴唱機重製音樂著作所涉爭議，排除刑事責任之外；亦同意電腦伴唱機重製音樂著作可以要求強制授權，盼能在這次立院臨時會完成三讀。

宗熠始終認為，唱歌是人民的基本休閒權，在適當地保障著作權的情況下，讓所有民眾不分年齡地都享受到音樂帶來的平靜與喜悅。

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",,photo,https://www.facebook.com/1503029943345019/posts/2280801085567897/,2019-06-18T10:00:18+0000,2019-06-18T18:00:18,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2280801062234566/?type=3,,,108,0,0,0,0,0,1,5
1503029943345019_2280041448977194,1503029943345019,洪宗熠-熠起更好,Politician,"#今日香港、明日台灣
#立法院聲明籲港府撤回「逃犯條例」

🏛近日因香港政府意欲修正「逃犯條例」，欲將犯罪嫌疑人引渡到中國🇨🇳，引起上百萬香港🇭🇰居民上街抗議。對此，立法院今召開臨時會，朝野立委同聲譴責，並發出共同聲明，呼籲港府撤回「逃犯條例」，反對侵害人權自由，並研擬修正「港澳條例」，對因政治因素導致人權遭受危害的港澳居民給予援助與關懷。❤

📢宗熠期盼國人能就此看清「一國兩制」的虛妄、中國統戰的陰狠伎倆，珍惜台灣🇹🇼得之不易的自由民主，力阻「今日香港」成為「明日台灣」。💪🏾💪🏾💪🏾

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",,photo,https://www.facebook.com/1503029943345019/posts/2280041448977194/,2019-06-17T10:08:55+0000,2019-06-17T18:08:55,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2280041312310541/?type=3,Photos from 洪宗熠-熠起更好's post,,110,0,0,0,0,0,0,5
1503029943345019_2279086399072699,1503029943345019,洪宗熠-熠起更好,Politician,"#防治秋行軍蟲 全民一起來!
#齊心守護農業 愛台灣!

1️⃣發現害蟲立即通報0800-039-131
2️⃣可用藥疫區配合噴藥
3️⃣不可用藥疫區配合銷毀，政府從優從速補償",,photo,https://www.facebook.com/1503029943345019/posts/2279086399072699/,2019-06-16T02:50:11+0000,2019-06-16T10:50:11,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2279086349072704/?type=3,Photos from 洪宗熠-熠起更好's post,,74,0,0,0,0,0,2,4
1503029943345019_2279061849075154,1503029943345019,洪宗熠-熠起更好,Politician,"#世界海洋日王功海岸淨灘
#宗熠籲減海洋垃圾保環境

🏖彰化沿海擁有面積廣闊的濕地，🌍生態資源豐富，但海岸線飽受海岸垃圾污染，宗熠多次邀集中央部會會勘研商對策，籌劃成立跨部會「海洋廢棄物處理平台」並爭取海洋委員會補助。📢宗熠15日参加行政院海委會與彰化縣政府在王功漁港舉行的淨灘活動，期盼透過積極的行動，減少海洋垃圾、讓世人欣賞到彰化海岸之美。❤

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 彰化芳苑王功.,photo,https://www.facebook.com/1503029943345019/posts/2279061849075154/,2019-06-16T01:57:52+0000,2019-06-16T09:57:52,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2279061709075168/?type=3,Photos from 洪宗熠-熠起更好's post,,187,0,0,0,0,0,0,5
1503029943345019_2278453329136006,1503029943345019,洪宗熠-熠起更好,Politician,"#秋行軍蟲全台現踪
#彰化受害農田今耕鋤焚燒掩埋

🐛曾造成非洲超過60億美金農損的秋行軍蟲，在6月8日通報首例確認後，彰化芳苑🌾、溪湖🌾也出現秋行軍蟲入侵的蹤跡，今(6/15)兩地分別啓動緊急防治，透過耕鋤－🔥焚燒－掩埋的方式，杜絕秋行軍蟲進一步的危害。

🔎宗熠今與農委會防檢局長馮海東也前往芳苑會勘，馮海東表示：截至15日上午11時，已確認秋行軍蟲52件，執行銷毀案例含彰化共15件，受害農地也從速從優補償。宗熠期盼中央加強秋行軍蟲防治的宣導，對於受害農田、農民的補償救助，更要主動積極 ，透過全民防疫，保護台灣農業的根基與發展。💪🏾💪🏾

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 芳苑.,photo,https://www.facebook.com/1503029943345019/posts/2278453329136006/,2019-06-15T07:40:20+0000,2019-06-15T15:40:20,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2278453205802685/?type=3,Photos from 洪宗熠-熠起更好's post,,333,0,0,0,0,0,13,30
1503029943345019_2299279470386725,1503029943345019,洪宗熠-熠起更好,Politician,"#2019半線新芽青年營閉幕
#學員意見交流踴躍_相約明年見!!

兩天一夜的青年營轉眼進入尾聲，早上體驗蚵車，下午邀請世界彰化同鄉會副秘書長、台北市議員許淑華到場講述「青年參政」，結業式上宗熠更邀請民進黨青年部主任顏若芳、出身王功的台灣世代智庫執行長洪耀南以及張乘瑜鄉長一同與學員座談……

短短的交流時間，學員們熱情地發問、欲罷不能，宗熠也感受到下一代青年對公共事務的關心，從同婚到台灣前途，青年學子都有自己的看法與觀察，宗熠期盼未來有機會跟年輕人一起打拚，為彰化與台灣帶來新的改變!!

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 王功皇后飯店 QUEEN.,photo,https://www.facebook.com/1503029943345019/posts/2299279470386725/,2019-07-14T13:45:01+0000,2019-07-14T21:45:01,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2299279000386772/?type=3,Photos from 洪宗熠-熠起更好's post,,143,0,0,0,0,0,3,6
1503029943345019_2299267353721270,1503029943345019,洪宗熠-熠起更好,Politician,"#彰化青年營Day2
#蚵車採蚵邊玩邊認識鄉土

蚵車採蚵、潮間帶摸蛤仔是宗熠兒時最深刻的記憶，但是現在很多年輕人，在彰化長大，卻不曾有這樣的體驗……

宗熠四年前第一屆青年營就安排了海牛採蚵課程，今年再次捲起褲管「下海」跟學員們一起「摸蛤仔」、大啖烤生蚵……

啊，這就是咱彰化故鄉ㄟ滋味!!

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 王功挖蛤蜊.,photo,https://www.facebook.com/1503029943345019/posts/2299267353721270/,2019-07-14T13:23:28+0000,2019-07-14T21:23:28,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2299266703721335/?type=3,Photos from 洪宗熠-熠起更好's post,,199,0,0,0,0,0,0,40
1503029943345019_2298644573783548,1503029943345019,洪宗熠-熠起更好,Politician,"#2019半線新芽青年營DAY1
#學員相見歡 用「心」認識鄉土……

「2019半線新芽青年營」今早(7/13)九點正式在芳苑王功皇后旅館舉行，宗熠與立法院陳素月委員、民進黨彰化縣黨部主委邱建富、台水公司董事長魏明谷、彰化縣議員莊陞漢以及彰化縣小英之友總會長陳永昌，在埔心鄉張乘瑜鄉長風趣的主持下，正式揭開青年營序幕……

營隊第一天就邀請到重量級的講師，包括：總統府發言人丁允恭、經濟部中小企業榮譽指導員汪榮桔、吳焜裕委員國會辦公室法案助理盧恩萱、野鳥學會理事長蔡世鵬、國際青商總會前理事長李秉昆以及海基會前董事長洪奇昌等人，分析食品安全、媒體溝通、濕地與經濟、青年智慧4.0、青商逐夢到美中霸權下的兩岸關係等議題，宗熠期盼學員們在觀點、知識的衝擊下，為咱ㄟ故鄉彰化和台灣，尋找出未來的方向……

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 王功皇后飯店 QUEEN.,photo,https://www.facebook.com/1503029943345019/posts/2298644573783548/,2019-07-13T15:23:15+0000,2019-07-13T23:23:15,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2298643807116958/?type=3,Photos from 洪宗熠-熠起更好's post,,154,0,0,0,0,0,1,9
1503029943345019_2297069687274370,1503029943345019,洪宗熠-熠起更好,Politician,"#推廣芳苑海牛無形文化資產
#海牛餅乾行銷濕地與採蚵文化

🐂彰化「芳苑潮間帶牛車採蚵」是世界上少數保留完整的先民討海🗺方式，三年前由彰化縣政府登錄為無形文化資產後，為保存芳苑🐂海牛文化、推動休閒觀光，去年透過民間募資，由竹大方海牛號角企業社、彰化縣環境保護聯盟、子恩果園、田中玉米娃娃、鐵道文化館-福井食堂、佳通科技有限公司、萬隆食品行、二林永順汽車等共同參與，今(7/11)在台灣⛩玻璃媽祖廟—台灣護聖宮前召開「海牛餅乾」發行🍪記者會，地方生態守護者魏清水、台灣玻璃館董事長林肇雎到場，宗熠也親自出席關心，盼藉由推廣南彰化的休閒光觀產業，讓海洋文化資產永續。❤❤❤

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 玻璃媽祖廟.,photo,https://www.facebook.com/1503029943345019/posts/2297069687274370/,2019-07-11T08:40:04+0000,2019-07-11T16:40:04,https://www.facebook.com/Hungchunyifans/photos/a.1509273802720633/2297069367274402/?type=3,Photos from 洪宗熠-熠起更好's post,,132,0,0,0,0,0,0,5
1503029943345019_2295646717416667,1503029943345019,洪宗熠-熠起更好,Politician,"#夏天吃火龍果正著時...
#品嘗當季新鮮蔬果保健康!!

全台紅龍果種植面積超過3000公頃，近幾年擴增迅速，彰化縣共600公頃是全台最多，其中二林鎮就有450公頃...

紅龍果富含花青素，含量為櫻桃的15倍，並且為進口紅地球葡萄之28倍，其營養價值、抗氧化能力及促進細胞進健康之生理活性獨佔鰲頭，都超越進口之奇異果、櫻桃、紅地球葡萄與蘋果。除此之外，火龍果包含鈣、磷、鐵等礦物質、維生素B1、B2、B3、B12、C等、植物性蛋白及水溶性膳食纖維，具抗氧化、抗自由基功效，對人體胃壁有保護作用。

現在正是火龍國盛產的季節，宗熠邀請國人一起來品嘗彰化火龍果，紅龍果的營養價值更高...您還在等什麼呢？快來樓頂招樓下、厝邊邀隔壁，逗陣來團購火龍果唷!!!",,photo,https://www.facebook.com/1503029943345019/posts/2295646717416667/,2019-07-09T03:33:47+0000,2019-07-09T11:33:47,https://www.facebook.com/coataiwan/photos/a.1661824860809011/2339670686357755/?type=3,行政院農業委員會,"📣[快來吃我─火龍果的真心話篇]
 

🔎別懷疑~~正對時的水果就是我們~~火龍果

🎙我們想要說：
🎉「我們有豐富的維生素B與維生素C，
還有還有富含植物性蛋白喔!」🎉

🎊看看，怎能不選我們呢!^^
 

🛒火龍果團購訂購單
https://reurl.cc/WKz39
 
📖主題館由此去👉 https://reurl.cc/d4vvy
 

#農委會 #火龍果",82,0,0,0,0,0,0,61
1503029943345019_2295313797449959,1503029943345019,洪宗熠-熠起更好,Politician,"#從太陽花到反送中……
#薪火相傳 2019彰化青年營啓動!!

時間好快，「半線新芽青年營」今年7/13、7/14就要舉辦第四屆了，今(7/8)在溪湖舉辦記者會，宗熠與立法院陳素月委員、黃秀芳委員共同召開記者會，希望在彰化號召更多年輕人關心故鄉、認識彰化，把對公共事務的熱情，轉為改變台灣的力量。

記者會另外邀請到彰化縣黨部主委邱建富、彰化縣小英之友會總會長陳永昌，還有第一屆青年營學員、新科彰化市民代表周平，以及前溪湖高中班聯會主席的魏章哲同學現身說法、分享參與公共事務的心得與期盼。

宗熠衷心期盼：「2019半線新芽青年營」能薪傳「青年參政」的香火，一代接一代、一棒接一棒，帶動台灣社會的翻轉與改變。

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 彰化溪湖.,photo,https://www.facebook.com/1503029943345019/posts/2295313797449959/,2019-07-08T14:58:02+0000,2019-07-08T22:58:02,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2295313054116700/?type=3,Photos from 洪宗熠-熠起更好's post,,147,0,0,0,0,0,2,4
1503029943345019_2295089947472344,1503029943345019,洪宗熠-熠起更好,Politician,"#感謝鄉親冰友熱烈支持……
#下鄉機車考照溪湖場已全數額滿!!

📢原訂今天(7/8)起接受民眾報名溪湖場🛵【下鄉機車考照】🛵活動，未料🕣08：30🕣服務處開門後，不到半天就全數額滿，宗熠要感謝鄉親的愛護與支持，另外，🗓9/5(四)在二林文教園區還會有一場下鄉機車考照，📇7/29開始接受報名，歡迎鄉親多多利用❤……

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",,photo,https://www.facebook.com/1503029943345019/posts/2295089947472344/,2019-07-08T07:22:23+0000,2019-07-08T15:22:23,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2295089930805679/?type=3,,,162,0,0,0,0,0,6,4
1503029943345019_2294322870882385,1503029943345019,洪宗熠-熠起更好,Politician,"#運動愛台灣  打球兼交友
#北斗喜迎社區網球賽舉辦

🥎長期以來，彰化擁有許多🎾網球運動人口🎾，深受許多鄉親的喜愛。今天(7/7)「運動i台灣」的列車來到北斗鎮，由體育會主辦的🏆「社區網球聯誼賽」🏆在北斗國小揭幕，宗熠到場鼓勵所有選手，也希望透過球技的交流，增進彼此的友誼。❤

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 北斗國小兒童館.,photo,https://www.facebook.com/1503029943345019/posts/2294322870882385/,2019-07-07T03:49:33+0000,2019-07-07T11:49:33,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2294322570882415/?type=3,Photos from 洪宗熠-熠起更好's post,,107,0,0,0,0,0,3,3
1503029943345019_2293857400928932,1503029943345019,洪宗熠-熠起更好,Politician,"#重現彰化芳苑海灘夕照之美
#棄置海岸15年鐵殼船今清除

🌅芳苑夕照是彰化知名的在地美景，吸引無數遊客在此駐足；然而，15年前因遭颱風襲擊擱淺遭船主棄置的鐵殼船🚢，經年矗立沙灘、無人聞問，如同海岸景觀毒瘤，在宗熠多次會勘爭取行政院海洋委員會、經濟部水利署、環保署協處，終於在今天(7/6)進行拆除與遷移，還給芳苑海灘🏖原有的面貌。❤

宗熠期盼在中央出面解決廢棄鐵殼船問題後，透過政府與民間攜手淨灘、清除海洋垃圾，共同守護這一片美麗濕地!!🌍

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 彰化縣芳苑鄉.,photo,https://www.facebook.com/1503029943345019/posts/2293857400928932/,2019-07-06T11:54:34+0000,2019-07-06T19:54:34,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2293856470929025/?type=3,Photos from 洪宗熠-熠起更好's post,,273,0,0,0,0,0,8,5
1503029943345019_2293750027606336,1503029943345019,洪宗熠-熠起更好,Politician,"#金迷紫香、醉愛西斗……
#二林浪漫葡萄季 玩味釀酒趣!!

🍇每年6-8月、10-12月是葡萄盛產的季節，也是釀製、品嚐葡萄酒🍷的好時候，彰化二林西斗里雖然幅員不大、人口不多，卻是台灣知名的酒莊聚落，擁有近10家酒莊，生產饒富中台灣特色的紅酒🍾……

📢今(7/6)二林鎮西斗社區發展協會、西斗里辦公室以及西斗農村產業促進協會在台灣酒窖舉辦「浪漫葡萄季、玩味釀酒趣」啓航活動，宗熠也受邀到場，整個活動從今天的🍇採果釀酒、7/20果渣分離、10/26裝瓶、11/9品嚐饗宴🍷，歷時五個月的時間，來見證🍾葡萄酒的甜美，歡迎大家前來走訪西斗里，體驗酒莊文化🏠、欣賞客家風情。🎉🎉

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 台灣酒窖.,photo,https://www.facebook.com/1503029943345019/posts/2293750027606336/,2019-07-06T08:11:05+0000,2019-07-06T16:11:05,https://www.facebook.com/Hungchunyifans/photos/a.1513381665643180/2293749290939743/?type=3,Photos from 洪宗熠-熠起更好's post,,214,0,0,0,0,0,2,6
1503029943345019_2293012777680061,1503029943345019,洪宗熠-熠起更好,Politician,"#芳苑王功下鄉機車考照歡喜落幕...
#溪湖場次7/8開放報名 母湯擱錯過捏!!

宗熠代辦的第15場下鄉機車考照4日在芳苑王功圓滿落幕，許多鄉親、新住民扶老攜幼地前來參加考照。宗熠要特別感謝福海宮提供民眾講習與路考的場地，讓近百名鄉親可以就近地報名參加。

接下來的暑假期間，8/6、8/13以及9/5還會有三場宗熠代辦的機車下鄉考照活動，北斗場7/1開放報名後兩天內就額滿，許多鄉親紛紛打來詢問下一場的報名資訊，宗熠提醒大家，8/13考試的溪湖場即將在下周一(7/8)開始報名，有志報考駕照的鄉親，千萬不要再錯過囉!!

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 彰化芳苑鄉王功福海宮.,photo,https://www.facebook.com/1503029943345019/posts/2293012777680061/,2019-07-05T06:01:04+0000,2019-07-05T14:01:04,https://www.facebook.com/Hungchunyifans/photos/a.1509273802720633/2293011447680194/?type=3,Photos from 洪宗熠-熠起更好's post,,138,0,0,0,0,0,2,3
1503029943345019_2292470924400913,1503029943345019,洪宗熠-熠起更好,Politician,"#今立院三讀通過政治檔案條例
#發掘真相才能帶來真的和解!!

立法院臨時會今(7/4)三讀通過《政治檔案條例》，未來政黨、附隨組織討或黨營機構拒絕將審定之政治檔案移歸為國家檔案，將處以最高新台幣500萬元罰鍰；若是惡意毀棄、損壞、隱匿的方式或導致不堪使用，則可以處5年以下有期徒刑。

2016年二次政黨輪替至今，民進黨重返執政即背負國人對於轉型正義的殷切期盼，在陸續成立行政院不當黨產處理委員會、促進轉型正義委員會，並通過不當黨產處理條例、促進轉型正義條例相關立法之後，政治檔案條例即成為轉型正義的最後一塊拼圖。宗熠期盼，政治檔案條例通過後，有更多的史料與檔案可以揭露，撫慰無數政治受難者及其家屬的心靈，也唯有透過真相的發掘，才能促進台灣社會真正的和解。

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 立法院議場.,photo,https://www.facebook.com/1503029943345019/posts/2292470924400913/,2019-07-04T10:38:35+0000,2019-07-04T18:38:35,https://www.facebook.com/Hungchunyifans/photos/a.1509273802720633/2292470487734290/?type=3,,,90,0,0,0,0,0,4,1
1503029943345019_2292439694404036,1503029943345019,洪宗熠-熠起更好,Politician,"#機車定檢儀器外送檢驗惹議
#宗熠為基層業者爭取環保署協處

🌍台灣有超過1388萬輛機車，🛵平均10個人有9.3個人擁有一輛機車🛵，為了擁有潔淨的空氣，環保署推動機車排氣定期檢驗，現有將近3500個定檢站，過去環保署委外巡迴為定檢站儀器檢校，但近來地方環保局卻要求基層業者自行送檢，送驗來回動輒十餘天，影響業者生計，此外定檢站每五年展延證照，儀器反覆送驗也肇生民怨☁️☁️☁️

🏛宗熠今與陳素月委員共同邀集行政院環保署、各縣市機車商業同業公會代表會商，責成環保署三週內召集各縣市環保局與業者代表會商，此外針對機車廢棄輪胎、廢棄機油回收問題，也一併研商解決之道。🙏

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",洪宗熠-熠起更好 is at 立法院委員研究大樓.,photo,https://www.facebook.com/1503029943345019/posts/2292439694404036/,2019-07-04T09:23:18+0000,2019-07-04T17:23:18,https://www.facebook.com/Hungchunyifans/photos/a.1509273802720633/2292438961070776/?type=3,Photos from 洪宗熠-熠起更好's post,,77,0,0,0,0,0,0,3
1503029943345019_2292402447741094,1503029943345019,洪宗熠-熠起更好,Politician,"#制伏台鐵持刀逃票男 勇警殉職…
#悼殉職員警並調整鐵道警察值勤維安作法

🧭7/3晚間台鐵自強號列車🚅上發生一名逃票男子持刀刺死鐵路警察👨‍✈️的不幸事件，長期關心警消權益的宗熠，心裡感到十分悲痛，尤其是遇難的李姓員警年僅25歲，腹部遭刺傷後仍奮勇奪刀、制伏歹徒。

📢宗熠期盼警政署能從優撫恤，更希望警政署檢討🚅台鐵雙警巡查的可能，以及提供🚅鐵路警察足以壓制歹徒的警械，保障執勤員警🚓的生命安全，讓這類憾事未來再沒有機會發生!!🙏🙏🙏

#還沒加入宗熠LINE的好友
#動動你的小指頭
➡https://s.yam.com/rUFf8",,photo,https://www.facebook.com/1503029943345019/posts/2292402447741094/,2019-07-04T07:54:41+0000,2019-07-04T15:54:41,https://www.facebook.com/Hungchunyifans/photos/a.1509273802720633/2292402084407797/?type=3,,,305,0,0,0,0,0,21,87
